,Name,Estimate_Score
15413,The Pornographer,3.589259910395427
15414,The Dead Zone: Season 2,3.589145433715409
15415,The Holcroft Covenant,3.5887402827714086
15416,The Unforgiven,3.588176421854647
15417,Black Cloud,3.5877754276259597
15418,Live From Baghdad,3.5876860621712097
15419,Shaka Zulu,3.5875620258723933
15420,Barbarians at the Gate,3.587231425623241
15421,Abigail's Party,3.587123637563291
15422,Hot Wheels: World Race,3.5869044398304717
15423,She Creature,3.586845386704457
15424,His Secret Life,3.586313688170965
15425,Gregory's Girl,3.5863036188252555
15426,Stir Crazy,3.5859161238923196
15427,Drums Along the Mohawk,3.5858508200784636
15428,A Stranger Among Us,3.58581803154637
15429,A Night in Casablanca,3.5856905349849786
15430,Fly Jefferson Airplane,3.585080238834525
15431,Legend of 1900,3.584369620143611
15432,Our Lady of the Assassins,3.5842486781638034
15433,The Seduction of Mimi,3.584016825049424
15434,Cradle of Fear,3.5836375018664226
15435,Secrets of the Heart,3.5835802485051285
15436,Invasion of the Body Snatchers,3.5832993129756767
15437,Sick,3.5832274644760727
15438,Power,3.583099114252091
15439,No Doubt: Rock Steady Live,3.5830375280866837
15440,W.C. Fields: My Little Chickadee,3.582965900213693
15441,Dead Man's Walk,3.58277847675737
15442,Saturday Night Live: The Best of Jon Lovitz,3.5826833104400277
15443,Chronos: Special Edition,3.582642830752612
15444,The Matrix: Reloaded,3.582515064194213
15445,Tenchi Muyo GXP,3.582110113614976
15446,The Man in the Gray Flannel Suit,3.5819772143327677
15447,On a Clear Day You Can See Forever,3.5819244883372514
15448,Funny Ladies of British Comedy,3.581417578302053
15449,Chasing Amy,3.580771158234259
15450,The Santa Clause 2,3.5804007703830965
15451,The Dangerous Lives of Altar Boys,3.580292055281203
15452,Signs,3.5800903309565304
15453,The Collector,3.579959921732022
15454,Pirates of Silicon Valley,3.5794785734068815
15455,So I Married an Axe Murderer,3.5793248511609703
15456,Dave Chappelle: For What It's Worth,3.5790654394348893
15457,Godsmack: Smack This!,3.5789293690605306
15458,My Favorite Martian: Season 1,3.5784708254630475
15459,The Big Clock,3.5784418982085473
15460,Twitch of the Death Nerve,3.5783910555372653
15461,The Object of Beauty,3.5781893431234124
15462,Les Destinees,3.5781354584301583
15463,Sleepy Hollow,3.57796719846367
15464,Henry Fool,3.577884833046045
15465,Eddie and the Cruisers,3.577487550507488
15466,VeggieTales: The Star of Christmas,3.5774163177253975
15467,Meet John Doe,3.577361096616752
15468,Frances,3.5772216618007504
15469,Lucio Fulci: The Beyond,3.5769714601494513
15470,Music Box,3.576703851750219
15471,Twilight of the Golds,3.576642520697171
15472,Saudade Do Futuro,3.5766189476274284
15473,Sister Wendy: The Complete Collection,3.5761765633472273
15474,Revenge,3.5760501277927967
15475,101 Dalmatians II: Patch's London Adventure,3.5756782191392364
15476,City on Fire,3.5753762773965523
15477,A Walk in the Clouds,3.5750356577254228
15478,For the Moment,3.574454292541533
15479,Superman the Animated Series: A Little Piece of Home,3.5744276709373577
15480,Hogan's Heroes: Season 1,3.5740596518614636
15481,Dinosaur,3.5737981348928463
15482,Benny Hill: Golden Classics,3.573579463612197
15483,Walk Like a Man,3.5734209555929928
15484,Operation Pacific,3.572310675519282
15485,The Pope of Greenwich Village,3.572222744355164
15486,The Shadow,3.571897639786932
15487,Frank Sinatra: The Main Event,3.5714501417889832
15488,Babylon 5: Season 4,3.5713668690713134
15489,Happy Tree Friends,3.5713202515155773
15490,Gupt,3.5712516931422993
15491,The Private Lives of Elizabeth and Essex,3.571224569127907
15492,Shaft's Big Score!,3.570970717514453
15493,The Smiths: The Complete Picture,3.570969381105042
15494,Late Bloomers,3.5708654194028693
15495,My Favorite Year,3.5707709348731416
15496,Mystery Science Theater 3000: The Hellcats,3.5704937785822453
15497,The Return,3.570428755890695
15498,Sour Grapes,3.5703577479565882
15499,Death in Gaza,3.5690692322973594
15500,Ju-on: The Grudge,3.5686930803181944
15501,Armaan,3.56868489713877
15502,Michael Jackson: The One,3.568640475465351
15503,Splitting Heirs,3.568550659871293
15504,Fairly Oddparents: Timmy's Top Wishes,3.5684731691781235
15505,ABC Primetime: Mel Gibson's The Passion of the Christ,3.5682706735903413
15506,The Greatest Lover,3.568208802529853
15507,Meet Wally Sparks,3.5681367424507013
15508,National Geographic: Lost Subs: Disaster at Sea,3.567985319329101
15509,Star Wars Animated Adventures: Ewoks,3.5677608321275396
15510,Pollyanna,3.5675144994964
15511,Friday Night Lights,3.5672804236327478
15512,The Inspector General,3.56715714966976
15513,Travellers and Magicians,3.5668930010299356
15514,Howling IV: The Original Nightmare,3.5668613943699503
15515,Shakespeare Tragedies: Titus/ Romeo/ Hamlet: The Standard Deviants,3.5668584595647963
15516,Edge of Madness,3.566852669390826
15517,To Catch a Killer,3.566820290407772
15518,Commanding Heights: The Battle for the World Economy,3.5666010901753658
15519,The Dead Hate the Living,3.5664981883850397
15520,Kermit's Swamp Years,3.566451709494538
15521,The Halfway House: Special Edition (Unrated Director's Cut),3.566424907839771
15522,Iron & Silk,3.566393630610975
15523,Nick of Time,3.5663904542614087
15524,Behind the Planet of the Apes,3.5662007206534305
15525,Roger Waters: The Wall: Live in Berlin,3.566010419241818
15526,Sex with Strangers,3.565989346261796
15527,Extreme Justice,3.5659880746782995
15528,Dragon Ball Z: Super Android 13,3.565981991563941
15529,Boogie Boy,3.565974495137438
15530,Leaving Metropolis,3.56578188715328
15531,Butley,3.565408724109418
15532,Carmen: Bizet: Covent Garden,3.5645712771545246
15533,Tom Jones,3.564426609721543
15534,Babe Ruth,3.56440691790012
15535,Jesus and His Times,3.5641911015604455
15536,Minority Report: Bonus Material,3.5640495788906494
15537,Revelation,3.5639451972075755
15538,Santa Claus Is Comin' to Town,3.563860605646634
15539,From the Hip,3.5638304661309173
15540,It's All Gone Pete Tong,3.5637615471984185
15541,Muhammad Ali: The Greatest 1964 - 74,3.5636725615978513
15542,The Night of the Hunter,3.563464732839304
15543,Cardcaptor Sakura: The Movie,3.5632475635150955
15544,The Glass Bottom Boat,3.5632137504091825
15545,Joe Kidd,3.5631492947211982
15546,Treasure Hunt,3.563071773306967
15547,The Hollywood Knights,3.563014676145342
15548,Dangerous Evidence: The Lori Jackson Story,3.5629066067960475
15549,Deftones: Live in Hawaii,3.5628020451144473
15550,Bad Boys II,3.5625523727612873
15551,AcceleRacers,3.5625265461020623
15552,The BRD Trilogy: Lola,3.5621716862443074
15553,5X2,3.5620902527996234
15554,Combat! Season 3: Operation 2,3.5620042469400235
15555,Premonition,3.561995620971318
15556,The Seven Wonders of the Ancient World,3.56197099977541
15557,Battle Athletes: Vol. 2: Ready,3.561825827657479
15558,Fandango,3.561809514159202
15559,The Three Stooges: Sing a Song of Six Pants,3.5617639838944317
15560,The Abductors,3.561712498303959
15561,Naked States,3.5616878873087954
15562,Nighthawks,3.5615376128361906
15563,Gormenghast,3.561433810253788
15564,American Gun,3.56110724534578
15565,Richard Rodgers: The Sweetest Sounds,3.560954768054992
15566,St. Ives,3.5609416129821847
15567,Suze Orman: 9 Steps to Financial Freedom,3.5609092516659073
15568,Nothing to Lose,3.5606857258408158
15569,The SoulTaker,3.5604854823922536
15570,Return to a Better Tomorrow,3.560093743656042
15571,Madonna: The Girlie Show: Live Down Under,3.5600504075623864
15572,How the West Was Fun,3.5600396024051224
15573,Every Mother's Son: POV,3.5599875519796895
15574,Starship Troopers: Bonus Material,3.559938387461276
15575,The Delicate Delinquent,3.5599351610855132
15576,I've Been Waiting for You,3.55992611836746
15577,Area 51,3.5598813041226864
15578,Mulan,3.559845205671132
15579,Miracles,3.5597697576130463
15580,Red Water,3.5597067445127673
15581,Batman Beyond: Return of the Joker,3.5596215362898818
15582,Myra Breckenridge,3.5595885211776426
15583,Discovering Ireland,3.559532386774639
15584,Die! Die! My Darling!,3.559485306581802
15585,Celebrity Mole: Hawaii,3.5592543280783664
15586,The Next Big Thing,3.5590160518454454
15587,Too Young to Die,3.558997576034811
15588,Go Tell the Spartans,3.558922129896395
15589,What to Do in Case of Fire,3.5588775837473645
15590,Winners & Sinners,3.5588199381921846
15591,The Pool,3.558796317262186
15592,Project Viper,3.558757366829303
15593,Top Secret!,3.5587313813615595
15594,By Dawn's Early Light,3.558706924021388
15595,Gunfighter,3.5586345468173914
15596,Mischievous,3.5586061559169226
15597,Fist of the Red Dragon,3.558168492752185
15598,Faith Hill: When the Lights Go Down,3.558143465553004
15599,Marooned in Iraq,3.5580978002208252
15600,Island in the Sky,3.557969001893829
15601,Travel the World by Train: Asia,3.5578749666635843
15602,A Crime of Passion,3.557783032695202
15603,Sword For Truth,3.55765700299513
15604,The Stuff,3.5571959522172625
15605,Sorority Babes in the Slimeball Bowl-O-Rama,3.5571842580369637
15606,Jim Breuer: Hardcore,3.5571288085059765
15607,Dodsworth,3.5570508062852
15608,The Saddle Club: Adventures at Pine Hollow,3.5569145471921133
15609,Omega Doom / Blind Fury: Double Feature,3.556903817057425
15610,In Good Company,3.5568564612583193
15611,Orphans of the Storm,3.55675637688485
15612,He Died with a Felafel in His Hand,3.556753014738231
15613,Deceived,3.556600061140616
15614,Madeline,3.556552484530749
15615,The People That Time Forgot,3.5565162218042032
15616,WOW Gospel 2005,3.5564724940335255
15617,Hit Team,3.556354677155385
15618,Widows,3.556304509896831
15619,Plymptoons,3.5562581810581095
15620,Sarah Brightman: In Concert,3.556076730539971
15621,Escanaba in da Moonlight,3.5560371585373423
15622,Drowning on Dry Land,3.5559732166671867
15623,Under the Roofs of Paris,3.555947784764238
15624,Magnetic Storm: Nova,3.555872137437832
15625,Gorgeous,3.555766047918346
15626,The Tesseract,3.555497672405597
15627,The Incredible Hulk Returns,3.555334876520942
15628,Ben Harper: Live at the Hollywood Bowl,3.55516415931291
15629,Time Bandits,3.555138004388467
15630,Things I Left in Havana,3.555083461455225
15631,Pride FC: Grand Prix Opening Round,3.5550446917440195
15632,Dinosaurus!,3.555002614962008
15633,Fangs,3.5548947908520603
15634,Gunmen,3.5548497874145286
15635,Back to School,3.554723428237889
15636,Baller Blockin,3.5545694617233514
15637,Off the Menu: The Last Days of Chasens,3.554554532797906
15638,Very Natural Thing,3.554488828242399
15639,Cherry 2000,3.5542789270388426
15640,Adored: Diary of a Porn Star,3.5542707797216417
15641,Dragon Ball: Tournament Saga,3.554248373931058
15642,Frankenstein Must Be Destroyed,3.554196863689689
15643,The Late Shift,3.5541728067444422
15644,Starsky & Hutch: Season 1,3.5541134496508326
15645,Whacked!,3.5540920395665414
15646,One Man's Justice,3.553857220616117
15647,Charlie Chan: The Jade Mask,3.553723668824876
15648,Black Orpheus,3.553703139011327
15649,Orgazmo,3.553511256617672
15650,DNA2,3.5534891016668357
15651,Raw Heat,3.553412700522898
15652,Jerry & Tom,3.5533738429865838
15653,Bad Bizness,3.5533111188604214
15654,Panic in the Streets,3.5532836740831937
15655,Blood: The Last Vampire,3.553190591552415
15656,Map of the Human Heart,3.5531819502974886
15657,Pirates of Penzance: Gilbert & Sullivan: Stratford Festival,3.5530111660955384
15658,Girl,3.5529859295809074
15659,Cosplay Complex,3.552889620096203
15660,Loves of a Blonde,3.552853755280852
15661,Everyone,3.552647264836476
15662,The Tricky Master,3.55255990516083
15663,Van Halen: Video Hits: Vol. 1,3.552365461903265
15664,The Legend of Johnny Lingo,3.552343851657576
15665,A Cry in the Wild,3.5522937472966754
15666,Wild Style,3.552257362234863
15667,The Deceivers,3.5522062251128523
15668,Cinderfella,3.5521727060079415
15669,Speechless,3.552050943018876
15670,The Scarlet Letter,3.5519969560334483
15671,National Geographic: Inside Mecca,3.5516847018745548
15672,The Courtship of Eddie's Father,3.551654404884661
15673,Carlton-Browne of the F.O.,3.5515621077110295
15674,Stellaluna,3.551466306486557
15675,Ned Kelly,3.5514574567411654
15676,Larryboy: Leggo My Ego,3.5514297544377844
15677,Umrao Jaan,3.551401556205924
15678,Eastwood After Hours,3.551305570220994
15679,Yesterday Once More,3.551271154111639
15680,The Ugly Dachshund,3.5512369298216866
15681,Martha Stewart Holidays: Homemade Holidays,3.5512323678919713
15682,Angel of Death,3.5512063500641893
15683,Scooby-Doo's Spookiest Tales,3.5511991896314785
15684,Don Henley: Live Inside Job,3.55114390166679
15685,The Jeff Corwin Experience: Costa Rica and the Amazon,3.5511290754308593
15686,Faerie Tale Theatre: Beauty and the Beast,3.551122337241344
15687,Disney Princess Stories: Vol. 2: Tales of Friendship,3.5510793213018994
15688,If I See You In My Dreams: OVA Series,3.5509973524614025
15689,All Quiet on the Western Front,3.5509072071684145
15690,About a Boy,3.5508970951939878
15691,270 Miles From Graceland: Bonnaroo 2003,3.550829729866112
15692,Dracula: The Satanic Rites,3.5507091365529497
15693,The Lion in Winter,3.550676717864216
15694,Rasen,3.55067665874583
15695,Stuck on You,3.550660644473911
15696,The Narrow Margin,3.55062150943468
15697,Rick Steves' Europe: Ireland,3.5506182336970356
15698,Jekyll & Hyde: The Musical,3.5504521863762286
15699,Comrades: Almost a Love Story,3.5503382539327695
15700,The Cat and the Canary,3.5503361200536863
15701,Mostly Martha,3.550238262508414
15702,The Hospital,3.550204213604715
15703,Flipper,3.550144739877729
15704,Nine Dog Christmas: The Movie,3.550033246031543
15705,In My Skin,3.549979793273489
15706,The Unsinkable Molly Brown,3.5499592932884227
15707,Skin Deep,3.549954421606501
15708,Hot Dog: The Movie,3.549951829144828
15709,Threesome,3.549892480459256
15710,Savage Garden: Superstars and Cannonballs,3.5498441133224516
15711,Tick Tock,3.549783573688462
15712,18 Again,3.5497423460276494
15713,Reign in Darkness,3.549695142190529
15714,Winnie the Pooh: Spookable / Frankenpooh,3.549655928052729
15715,Charlie Chan: The Secret Service,3.549629981623213
15716,Waco: The Rules of Engagement,3.549588209464138
15717,Bruce Lee: A Warrior's Journey,3.549571008835124
15718,Real Men,3.549526347406288
15719,Don't Drink the Water,3.549483791620163
15720,Dragon Tales: Let's Share! Let's Play!,3.5493615158002414
15721,Targets,3.5492048474692512
15722,Billy Blanks: Tae Bo: Fat Blasting Cardio,3.5490969403271797
15723,King of the Cage: Knockout Nightmare,3.5489147921707764
15724,Disney Princess Stories: Vol. 3: Beauty Shines from Within,3.548901659726876
15725,Inch' Allah Dimanche,3.548890591367827
15726,The 3 Tenors in Concert: 1998,3.548606391710223
15727,The House on Sorority Row,3.5485062313595725
15728,In the Light of Reverence,3.5484713734151585
15729,Dead Kennedys: DMPO's On Broadway,3.5482881379329
15730,Labyrinth of Flames,3.548285805374306
15731,Muddy Waters Can't Be Satisfied,3.5482560249974777
15732,Snake & Crane Arts of Shaolin,3.548058970541669
15733,Dead Reckoning,3.548026768715273
15734,Video Visits: China,3.5479470813204053
15735,Kitaro: World Tour: Kojiki,3.5477086578474393
15736,Searching for Paradise,3.5477058973857183
15737,Tom and Jerry: Paws for a Holiday,3.547544303149988
15738,Disney Princess Stories: Vol. 1: A Gift From the Heart,3.5474828377910845
15739,Gas,3.5473073071572734
15740,Street Fighter Alpha: Generations,3.547153035065308
15741,Dead Can Dance: Toward the Within,3.547131627893398
15742,Leprechaun 5: In the Hood,3.5471271812144125
15743,The Boston Strangler,3.5468504029561987
15744,King Crimson: Deja Vrooom,3.546724635146095
15745,Moby: Play,3.546699920682155
15746,Philip Marlowe Private Eye,3.5466974474696866
15747,Family Viewing,3.5466760352761635
15748,Dave Grusin: West Side Story,3.5466308826436155
15749,The Best of the Red Skelton Show,3.546523526784432
15750,A Far Off Place,3.54649067015566
15751,Tomorrowland,3.546354506570704
15752,Yellow,3.5463453693764717
15753,Truth Be Told,3.5461280010927108
15754,Take Me Home: The John Denver Story,3.545961434335424
15755,The Big Combo,3.5459477386602196
15756,The Man Who Laughs,3.5459198934159883
15757,My Fair Lady: Special Edition: Bonus Material,3.5458405248528906
15758,Britannic,3.545740788403343
15759,Charlie Chan: The Shanghai Cobra,3.5457373119859152
15760,Sol Goode,3.545685061518572
15761,Hard,3.5455497326108816
15762,The Big Black Comedy Show: Vol. 1,3.545522454087836
15763,A Matter of Dignity,3.5454446675003126
15764,Captain Scarlet: The Complete Series,3.54540696448733
15765,Modigliani,3.5453679279509074
15766,The President's Analyst,3.545355345927686
15767,Happy Birthday to Me,3.5453178249068036
15768,Gus,3.545311058802318
15769,Mobsters,3.5452290171409295
15770,Ringu,3.5452270503912855
15771,Mari-Cookie and the Killer Tarantula,3.545222541162899
15772,Shakespeare Wallah,3.5451860051247395
15773,Adam-12: Season 1,3.545175453669441
15774,Face the Evil,3.545135880120697
15775,The Iron Ladies,3.544981976023686
15776,Bananas,3.544974526977095
15777,Fires Within,3.544874474498891
15778,P.D. James: Death in Holy Orders,3.5448624717283788
15779,The Bat / House on Haunted Hill,3.5448330514871333
15780,World Cup Soccer Highlights: 1966-1974,3.5445943872791776
15781,Cause Celebre,3.5444895083700536
15782,Shallow Ground,3.5444810632627957
15783,On Approval,3.544362974170569
15784,Cartoon Network: Grossest Halloween Ever,3.544362674115723
15785,Ken Burns' America: The Congress,3.544207626446541
15786,Die Monster Die!,3.544027495651845
15787,Dangerous Ground,3.5439805513790823
15788,The Work of Director Mark Romanek,3.543965981797344
15789,Natalie Merchant: Live in Concert,3.5439317877445364
15790,National Lampoon's Van Wilder,3.543857598582325
15791,Switch,3.543847672574537
15792,City of Glass,3.543725416235183
15793,Horror Express,3.5436879682548885
15794,Hum Aapke Hain Koun,3.5435645994860123
15795,Spider-Man: The Ultimate Villain Showdown,3.543489083356228
15796,Man Bites Dog,3.5433740047862887
15797,My Son the Fanatic,3.54325756585443
15798,Boss of Bosses,3.5431143789083483
15799,Freaky Friday,3.543018897012321
15800,Drunken Master,3.543014085105111
15801,The Incredible Mrs. Ritchie,3.5429474560555803
15802,It,3.542811160277606
15803,Quatermass and the Pit,3.542343318758657
15804,Liebestraum,3.542194648567583
15805,National Geographic: The FBI,3.542062932849973
15806,Komodo,3.5419498021767835
15807,Slumber Party Massacre II,3.541862881917064
15808,Innocents with Dirty Hands,3.541824074138235
15809,Sacred Silence,3.541810756464393
15810,Churchill,3.5416090125445012
15811,Hand of Death,3.541289235972238
15812,WWE: Before They Were Superstars 2,3.541191020887085
15813,Emma (Miniseries),3.5411160036708784
15814,The Saddle Club: The First Adventure,3.540965609096291
15815,Me Myself I,3.540814022062462
15816,Ciao! Manhattan,3.5406106498392935
15817,Rush Hour 2,3.540537848359025
15818,Thief of Bagdad,3.5404440507515913
15819,Lord Peter Wimsey: Murder Must Advertise,3.5403537212132243
15820,In Praise of Love,3.5398851793137167
15821,Calcutta Mail,3.5397285003593995
15822,House Party 4: Down to the Last Minute,3.5396907383905454
15823,Trevor,3.5396508701482188
15824,Godzilla vs. The Sea Monster,3.5395518567647817
15825,American Tragedy,3.539297995407902
